XDATA	YDATA	
3.851829634	0.4363
3.852429514	0.4288
3.853029394	0.43
3.853629274	0.42
3.854229154	0.4063
3.854829034	0.395
3.855428914	0.4075
3.856028794	0.4325
3.856628674	0.4375
3.857228554	0.435
3.857828434	0.4113
3.858428314	0.395
3.859028194	0.3875
3.859628074	0.3738
3.860227954	0.385
3.860827834	0.42
3.861427714	0.44
3.862027594	0.4487
3.862627475	0.4213
3.863227355	0.4125
3.863827235	0.405
3.864427115	0.4088
3.865026995	0.4138
3.865626875	0.4225
3.866226755	0.4475
3.866826635	0.4575
3.867426515	0.435
3.868026395	0.395
3.868626275	0.3713
3.869226155	0.375
3.869826035	0.4225
3.870425915	0.4775
3.871025795	0.4813
3.871625675	0.42
3.872225555	0.39
3.872825435	0.3838
3.873425315	0.3987
3.874025195	0.4338
3.874625075	0.4788
3.875224955	0.4675
3.875824835	0.4463
3.876424715	0.4175
3.877024595	0.395
3.877624475	0.395
3.878224355	0.4288
3.878824235	0.4537
3.879424115	0.4662
3.880023995	0.4775
3.880623875	0.4587
3.881223755	0.4338
3.881823635	0.4
3.882423515	0.41
3.883023395	0.4425
3.883623275	0.4925
3.884223155	0.5025
3.884823035	0.4688
3.885422915	0.4463
3.886022795	0.39
3.886622675	0.3625
3.887222555	0.3788
3.887822436	0.4463
3.888422316	0.4713
3.889022196	0.4625
3.889622076	0.4213
3.890221956	0.3937
3.890821836	0.3588
3.891421716	0.35
3.892021596	0.37
3.892621476	0.4075
3.893221356	0.4425
3.893821236	0.4075
3.894421116	0.3688
3.895020996	0.3425
3.895620876	0.3513
3.896220756	0.3862
3.896820636	0.415
3.897420516	0.4288
3.898020396	0.455
3.898620276	0.4363
3.899220156	0.3975
3.899820036	0.39
3.900419916	0.41
3.901019796	0.44
3.901619676	0.455
3.902219556	0.4662
3.902819436	0.4463
3.903419316	0.425
3.904019196	0.4088
3.904619076	0.3838
3.905218956	0.3925
3.905818836	0.4438
3.906418716	0.4675
3.907018596	0.4512
3.907618476	0.4375
3.908218356	0.42
3.908818236	0.4088
3.909418116	0.41
3.910017996	0.4363
3.910617876	0.4537
3.911217756	0.4688
3.911817636	0.4288
3.912417516	0.385
3.913017397	0.3575
3.913617277	0.3975
3.914217157	0.4438
3.914817037	0.4825
3.915416917	0.4637
3.916016797	0.4363
3.916616677	0.4138
3.917216557	0.3937
3.917816437	0.365
3.918416317	0.4012
3.919016197	0.4325
3.919616077	0.43
3.920215957	0.42
3.920815837	0.3987
3.921415717	0.4
3.922015597	0.425
3.922615477	0.43
3.923215357	0.4
3.923815237	0.4188
3.924415117	0.4325
3.925014997	0.42
3.925614877	0.3962
3.926214757	0.3962
3.926814637	0.3962
3.927414517	0.4113
3.928014397	0.415
3.928614277	0.415
3.929214157	0.4088
3.929814037	0.4125
3.930413917	0.3937
3.931013797	0.385
3.931613677	0.43
3.932213557	0.4537
3.932813437	0.4525
3.933413317	0.4313
3.934013197	0.41
3.934613077	0.4088
3.935212957	0.4225
3.935812837	0.4213
3.936412717	0.4275
3.937012597	0.44
3.937612478	0.455
3.938212358	0.425
3.938812238	0.395
3.939412118	0.3937
3.940011998	0.4037
3.940611878	0.4325
3.941211758	0.4512
3.941811638	0.44
3.942411518	0.405
3.943011398	0.37
3.943611278	0.3463
3.944211158	0.37
3.944811038	0.4113
3.945410918	0.4625
3.946010798	0.4475
3.946610678	0.42
3.947210558	0.3975
3.947810438	0.3675
3.948410318	0.3838
3.949010198	0.42
3.949610078	0.4325
3.950209958	0.45
3.950809838	0.4675
3.951409718	0.4425
3.952009598	0.435
3.952609478	0.4012
3.953209358	0.38
3.953809238	0.395
3.954409118	0.4263
3.955008998	0.4487
3.955608878	0.4512
3.956208758	0.4413
3.956808638	0.3925
3.957408518	0.3725
3.958008398	0.4012
3.958608278	0.4225
3.959208158	0.4537
3.959808038	0.455
3.960407918	0.415
3.961007798	0.3838
3.961607678	0.3788
3.962207558	0.3725
3.962807439	0.3862
3.963407319	0.4138
3.964007199	0.4238
3.964607079	0.405
3.965206959	0.3937
3.965806839	0.3962
3.966406719	0.4
3.967006599	0.4063
3.967606479	0.42
3.968206359	0.4113
3.968806239	0.4175
3.969406119	0.4063
3.970005999	0.4
3.970605879	0.3987
3.971205759	0.4263
3.971805639	0.4313
3.972405519	0.4375
3.973005399	0.41
3.973605279	0.3925
3.974205159	0.3838
3.974805039	0.4138
3.975404919	0.4375
3.976004799	0.455
3.976604679	0.4637
3.977204559	0.4425
3.977804439	0.3962
3.978404319	0.3738
3.979004199	0.3887
3.979604079	0.4
3.980203959	0.4238
3.980803839	0.4625
3.981403719	0.4575
3.982003599	0.42
3.982603479	0.385
3.983203359	0.345
3.983803239	0.37
3.984403119	0.4138
3.985002999	0.4487
3.985602879	0.45
3.986202759	0.4163
3.986802639	0.3788
3.987402519	0.3538
3.9880024	0.3638
3.98860228	0.385
3.98920216	0.4225
3.98980204	0.4263
3.99040192	0.425
3.9910018	0.3912
3.99160168	0.3625
3.99220156	0.3575
3.99280144	0.3862
3.99340132	0.4037
3.9940012	0.4225
3.99460108	0.4525
3.99520096	0.4475
3.99580084	0.4188
3.99640072	0.3738
3.9970006	0.3688
3.99760048	0.3775
3.99820036	0.4238
3.99880024	0.4325
3.99940012	0.47
4	0.4587
